lead_time,market_segment_type,avg_price_per_room,booking_status,arrival_date,total_stay_nights
115,Offline TA/TO,41.04,0,2016-04-09,7
32,Corporate,59.0,0,2016-04-19,1
24,Online TA,81.0,0,2016-04-17,3
70,Direct,61.2,0,2016-04-22,2
0,Online TA,73.0,0,2016-10-28,1
42,Direct,94.75,0,2016-04-24,4
88,Offline TA/TO,49.5,0,2016-04-23,7
468,Groups,69.0,0,2016-05-12,2
129,Online TA,73.6,0,2016-06-05,3
174,Offline TA/TO,62.9,0,2016-06-03,14
22,Online TA,206.0,0,2016-06-21,2
304,Offline TA/TO,85.3,0,2016-06-20,14
176,Online TA,135.2,0,2016-06-30,8
165,Offline TA/TO,104.55,0,2016-07-03,14
85,Online TA,207.0,0,2016-07-17,7
242,Online TA,200.0,0,2016-07-16,14
58,Online TA,215.5,0,2016-07-30,4
145,Direct,156.6,0,2016-08-13,4
205,Offline TA/TO,126.0,0,2016-08-06,14
88,Direct,286.1,0,2016-08-18,7
212,Offline TA/TO,57.8,0,2016-08-21,14
248,Direct,0.0,0,2016-09-09,3
78,Online TA,117.0,0,2016-09-26,3
107,Online TA,169.0,0,2016-09-25,9
0,Online TA,0.0,0,2016-10-12,0
28,Online TA,41.4,0,2016-11-08,3
0,Direct,60.0,0,2016-11-17,1
14,Offline TA/TO,58.65,0,2016-11-14,7
72,Offline TA/TO,29.0,0,2016-12-02,4
244,Online TA,64.21,0,2016-12-22,16
96,Online TA,68.0,1,2015-07-23,2
11,Online TA,90.0,1,2015-08-22,4
1,Online TA,142.0,1,2015-09-09,2
32,Offline TA/TO,60.83,0,2015-09-15,6
12,Online TA,127.8,0,2015-09-16,2
16,Direct,114.5,0,2015-09-16,4
15,Online TA,95.48,0,2015-09-17,1
27,Online TA,149.88,0,2015-09-28,4
40,Online TA,94.5,1,2015-10-05,3
72,Online TA,72.25,1,2015-11-13,2
1,Online TA,86.25,0,2015-12-23,3
151,Offline TA/TO,71.0,0,2016-01-19,2
9,Online TA,88.27,1,2016-01-20,11
18,Online TA,77.2,1,2016-01-29,10
48,Online TA,80.3,0,2016-02-06,1
38,Online TA,67.5,1,2016-02-15,1
52,Online TA,78.3,1,2016-02-19,2
32,Online TA,121.5,1,2016-02-26,2
89,Online TA,80.3,0,2016-03-03,3
101,Online TA,78.3,1,2016-03-18,3
42,Offline TA/TO,76.05,1,2016-03-22,3
95,Direct,102.5,0,2016-03-28,1
105,Online TA,62.86,0,2016-04-06,2
69,Online TA,118.8,1,2016-04-22,3
127,Offline TA/TO,90.0,1,2016-04-28,4
126,Online TA,86.36,0,2016-05-02,4
103,Online TA,124.53,1,2016-05-05,4
150,Online TA,114.3,0,2016-05-06,3
39,Online TA,89.1,1,2016-06-27,1
183,Online TA,98.25,1,2016-07-04,4
132,Online TA,114.75,1,2016-07-14,6
175,Online TA,65.83,1,2016-07-15,3
55,Online TA,149.4,1,2016-07-27,4
301,Offline TA/TO,109.0,1,2016-07-30,2
175,Online TA,105.3,1,2016-08-02,3
149,Online TA,130.5,1,2016-08-12,3
12,Online TA,131.5,1,2016-08-14,4
54,Direct,113.05,1,2016-08-29,7
221,Online TA,112.5,1,2016-08-31,1
223,Online TA,89.73,1,2016-09-02,16
147,Online TA,177.3,1,2016-09-03,3
10,Online TA,156.5,1,2016-09-03,4
28,Direct,158.95,1,2016-09-08,3
111,Online TA,118.8,1,2016-09-11,4
8,Online TA,136.0,1,2016-10-16,5
229,Online TA,89.25,1,2016-10-22,4
130,Online TA,122.4,1,2016-11-12,3
0,Direct,89.0,1,2016-11-16,1
31,Online TA,88.0,1,2016-12-02,3
278,Online TA,89.25,1,2016-12-07,4
113,Online TA,90.0,1,2016-12-08,1
192,Direct,93.39,1,2016-12-26,4
18,Online TA,115.68,1,2016-12-31,4
290,Groups,62.0,1,2015-08-03,2
166,Online TA,55.96,1,2015-07-18,7
7,Corporate,65.0,0,2016-11-02,8
17,Online TA,126.0,0,2015-10-05,1
7,Corporate,65.0,0,2015-12-10,1
1,Complementary,0.0,1,2015-10-13,1
9,Online TA,139.17,1,2015-10-21,6
8,Complementary,0.0,0,2015-10-22,1
3,Online TA,87.7,0,2015-11-08,5
3,Complementary,0.0,0,2015-11-16,2
13,Online TA,97.0,1,2015-12-08,1
29,Online TA,183.67,0,2015-12-04,3
2,Complementary,0.0,0,2016-10-23,0
69,Online TA,111.3,0,2015-12-30,4
132,Offline TA/TO,62.0,0,2016-02-07,3
6,Online TA,80.0,0,2016-03-02,2
16,Online TA,100.0,0,2016-03-09,4
46,Online TA,54.75,0,2016-03-11,3
6,Offline TA/TO,62.0,0,2016-03-15,1
19,Offline TA/TO,53.5,0,2016-03-27,3
32,Online TA,140.7,0,2016-04-13,3
62,Online TA,94.8,0,2016-04-25,3
108,Online TA,94.5,0,2016-05-02,3
2,Online TA,167.0,0,2016-05-06,1
114,Online TA,87.05,0,2016-05-14,4
3,Direct,94.0,0,2016-06-03,1
13,Online TA,111.85,0,2016-06-05,1
336,Groups,78.0,0,2016-09-15,3
0,Direct,38.0,0,2016-01-11,1
2,Online TA,92.0,0,2016-01-23,1
3,Online TA,86.0,0,2016-03-25,3
94,Direct,188.4,0,2016-06-06,6
67,Groups,0.0,0,2016-11-18,3
1,Online TA,84.0,0,2016-11-26,1
74,Offline TA/TO,109.0,0,2015-09-18,2
54,Online TA,78.3,0,2016-02-26,2
76,Online TA,110.15,0,2016-03-20,5
42,Offline TA/TO,63.0,1,2016-03-21,3
16,Direct,212.0,1,2016-11-05,29
39,Online TA,74.8,1,2016-11-17,4
3,Corporate,67.0,0,2016-03-31,2
9,Corporate,65.0,0,2015-12-10,1
40,Offline TA/TO,60.0,0,2015-11-01,5
53,Online TA,102.33,1,2015-12-28,3
1,Online TA,106.0,0,2016-02-01,1
0,Online TA,95.0,0,2016-03-23,1
189,Offline TA/TO,60.0,0,2016-03-25,3
115,Groups,57.5,0,2016-04-08,2
27,Online TA,111.0,0,2016-04-25,1
56,Online TA,115.09,0,2016-04-24,5
28,Offline TA/TO,90.0,0,2016-05-17,2
225,Direct,95.4,0,2016-05-22,2
2,Online TA,104.72,0,2016-05-29,2
2,Direct,167.0,0,2015-07-05,1
50,Offline TA/TO,123.0,0,2015-07-12,5
118,Online TA,179.1,1,2015-07-20,3
70,Online TA,114.85,0,2015-07-28,1
47,Direct,164.0,0,2015-07-28,4
81,Offline TA/TO,123.0,1,2015-08-03,4
3,Direct,182.5,0,2015-08-15,2
65,Offline TA/TO,135.0,1,2015-08-15,7
72,Online TA,134.0,1,2015-08-22,7
114,Online TA,87.05,1,2015-09-10,4
10,Direct,138.6,1,2015-09-13,5
1,Direct,129.0,1,2015-09-22,3
37,Online TA,119.0,1,2015-09-26,2
40,Online TA,56.0,0,2015-10-21,3
24,Online TA,82.0,0,2015-10-22,3
53,Online TA,66.0,1,2015-10-24,1
120,Offline TA/TO,34.56,0,2015-10-24,10
167,Groups,60.0,0,2016-03-29,6
31,Online TA,94.16,1,2016-04-01,2
187,Online TA,108.0,0,2016-04-11,10
49,Online TA,65.0,1,2016-05-07,2
3,Corporate,85.0,1,2016-05-13,14
142,Online TA,125.6,1,2016-06-08,5
249,Online TA,72.0,1,2016-06-15,10
112,Online TA,191.43,1,2016-06-25,7
138,Online TA,146.0,1,2016-07-02,10
267,Online TA,157.5,1,2016-08-03,7
346,Online TA,72.9,1,2016-09-01,1
143,Online TA,139.0,1,2016-09-01,5
43,Online TA,159.0,1,2016-09-09,2
102,Online TA,82.0,1,2016-12-20,1
0,Direct,55.0,0,2016-02-11,1
75,Online TA,94.0,0,2016-04-09,7
0,Corporate,30.0,0,2016-12-13,2
144,Online TA,123.0,1,2015-07-03,2
2,Corporate,138.0,0,2016-07-15,2
202,Online TA,164.0,0,2015-07-23,14
202,Online TA,196.0,0,2015-07-23,18
89,Direct,219.0,0,2015-08-15,5
144,Offline TA/TO,96.3,0,2015-08-16,7
34,Online TA,124.25,0,2015-08-31,4
122,Online TA,45.0,0,2015-10-18,10
34,Corporate,37.6,0,2015-11-05,10
6,Online TA,54.4,1,2015-12-06,2
0,Direct,38.0,0,2016-01-13,2
16,Online TA,62.0,0,2016-01-02,1
34,Offline TA/TO,75.0,0,2016-01-15,2
23,Direct,98.8,0,2016-02-06,5
2,Online TA,66.0,0,2016-02-20,1
3,Offline TA/TO,55.0,0,2016-02-29,3
26,Online TA,53.33,0,2016-02-29,3
18,Online TA,80.0,0,2016-03-18,5
14,Online TA,74.0,0,2016-03-21,2
82,Online TA,104.5,0,2016-03-30,4
12,Online TA,65.33,0,2016-04-12,6
44,Online TA,78.0,0,2016-04-27,2
108,Offline TA/TO,50.93,0,2016-04-30,7
108,Online TA,62.37,0,2016-05-05,7
13,Online TA,94.0,0,2016-05-18,4
101,Complementary,0.0,0,2016-05-17,5
65,Offline TA/TO,77.5,0,2016-05-20,7
126,Offline TA/TO,53.85,0,2016-05-23,14
0,Online TA,126.0,0,2016-06-12,2
41,Complementary,0.0,0,2016-06-14,2
21,Corporate,27.0,0,2016-12-27,2
48,Online TA,201.0,0,2016-06-20,2
0,Direct,171.0,0,2016-07-07,1
22,Online TA,171.0,0,2016-07-06,3
163,Offline TA/TO,102.8,0,2016-07-31,4
194,Online TA,240.57,0,2016-07-30,7
2,Online TA,239.67,0,2016-08-12,3
39,Online TA,270.5,0,2016-08-25,4
186,Direct,159.6,0,2016-09-02,6
203,Online TA,80.0,0,2016-09-19,7
172,Online TA,126.0,0,2016-09-22,4
2,Online TA,72.0,0,2016-10-16,1
7,Online TA,88.0,0,2016-10-17,4
32,Offline TA/TO,58.4,0,2016-10-28,4
15,Online TA,41.57,0,2016-11-11,2
5,Groups,48.0,0,2016-11-15,1
11,Direct,37.37,0,2016-11-12,4
8,Online TA,48.0,0,2016-11-17,1
4,Online TA,67.86,0,2016-11-19,7
3,Online TA,36.4,0,2016-11-21,7
115,Online TA,46.8,0,2016-12-09,2
35,Online TA,48.0,0,2016-12-19,3
2,Online TA,64.0,0,2016-03-06,3
92,Online TA,68.0,1,2015-07-06,4
3,Online TA,117.33,0,2015-08-17,3
23,Online TA,95.98,0,2015-09-07,10
112,Offline TA/TO,149.75,0,2015-09-16,6
16,Offline TA/TO,65.45,0,2015-09-21,2
59,Online TA,89.25,0,2015-10-15,6
60,Offline TA/TO,84.58,0,2015-10-16,4
119,Online TA,72.25,0,2015-12-26,3
12,Online TA,63.37,0,2016-01-10,3
16,Online TA,90.0,1,2016-01-18,2
1,Offline TA/TO,80.0,1,2016-01-19,3
4,Online TA,91.0,1,2016-02-13,1
4,Offline TA/TO,1.0,1,2016-02-23,2
67,Online TA,73.95,0,2016-03-10,4
61,Online TA,78.41,1,2016-03-17,4
1,Direct,89.0,1,2016-03-29,1
173,Online TA,100.8,1,2016-03-31,3
113,Online TA,78.0,0,2016-03-31,3
86,Online TA,82.45,0,2016-03-31,4
22,Online TA,137.0,1,2016-03-31,5
75,Online TA,82.45,1,2016-04-01,5
49,Online TA,112.2,1,2016-04-10,4
138,Online TA,90.95,1,2016-04-20,4
39,Online TA,120.6,1,2016-04-20,5
116,Online TA,86.21,1,2016-04-26,14
11,Online TA,122.33,1,2016-04-29,3
37,Online TA,116.1,1,2016-05-13,1
21,Online TA,210.6,1,2016-05-15,1
212,Offline TA/TO,78.0,1,2016-05-20,5
95,Online TA,121.5,1,2016-05-21,2
35,Online TA,140.4,1,2016-05-21,2
36,Online TA,126.9,1,2016-05-22,1
134,Online TA,119.85,1,2016-06-09,7
93,Online TA,128.78,1,2016-06-14,4
161,Online TA,95.69,1,2016-06-17,7
113,Online TA,105.3,1,2016-07-12,7
119,Offline TA/TO,97.75,1,2016-07-13,3
127,Online TA,89.25,1,2016-07-25,4
142,Online TA,243.6,1,2016-08-05,3
71,Online TA,168.3,1,2016-08-14,3
184,Online TA,82.12,1,2016-08-17,1
94,Online TA,131.4,1,2016-08-24,4
230,Direct,109.65,1,2016-09-12,4
258,Online TA,100.3,1,2016-10-02,7
349,Offline TA/TO,90.0,1,2016-10-04,6
106,Online TA,151.2,1,2016-10-11,3
57,Online TA,139.5,1,2016-10-14,2
75,Online TA,135.0,1,2016-10-14,7
52,Online TA,99.0,1,2016-10-29,2
80,Online TA,72.07,1,2016-11-12,3
100,Online TA,100.63,1,2016-11-13,4
18,Online TA,75.54,1,2016-12-01,8
531,Groups,51.4,1,2016-12-22,1
224,Online TA,68.61,1,2016-12-25,7
262,Online TA,73.95,1,2016-12-26,4
351,Groups,62.0,1,2015-10-03,4
0,Corporate,65.0,0,2016-02-24,1
1,Corporate,65.0,0,2015-09-30,1
3,Corporate,120.0,0,2015-09-19,3
7,Online TA,174.0,1,2015-10-07,3
0,Online TA,117.04,0,2015-10-09,2
20,Direct,109.0,1,2015-10-21,2
2,Offline TA/TO,85.0,0,2015-10-13,1
0,Direct,109.0,0,2015-10-23,1
41,Offline TA/TO,60.0,0,2015-11-08,4
9,Complementary,0.0,0,2016-09-07,1
178,Offline TA/TO,0.0,1,2016-04-28,3
228,Offline TA/TO,92.48,1,2016-07-27,2
68,Groups,75.0,1,2016-02-17,2
0,Offline TA/TO,45.0,0,2016-03-15,1
9,Offline TA/TO,48.67,0,2016-02-12,3
19,Online TA,55.32,0,2016-02-11,5
10,Offline TA/TO,72.1,0,2016-02-19,1
18,Online TA,80.0,0,2016-02-21,1
20,Offline TA/TO,66.0,0,2016-02-21,4
27,Offline TA/TO,87.0,0,2016-03-06,5
54,Offline TA/TO,67.32,0,2016-03-16,4
60,Online TA,88.61,0,2016-03-17,4
7,Aviation,88.0,0,2016-03-21,1
77,Direct,243.9,0,2016-03-24,3
33,Online TA,154.8,0,2016-03-25,4
4,Online TA,194.33,0,2016-03-27,3
78,Online TA,87.3,0,2016-04-02,2
35,Offline TA/TO,85.5,0,2016-04-04,4
38,Online TA,137.7,0,2016-04-10,5
32,Online TA,142.2,0,2016-04-16,2
90,Offline TA/TO,81.62,0,2016-04-21,3
150,Online TA,96.3,0,2016-04-22,3
4,Online TA,125.0,0,2016-05-01,1
10,Online TA,141.0,0,2016-05-06,4
67,Online TA,140.4,0,2016-05-31,3
184,Online TA,116.18,1,2016-07-17,11
73,Online TA,76.0,0,2015-09-28,2
1,Online TA,164.0,0,2016-09-03,1
40,Online TA,37.8,0,2016-11-08,4
0,Direct,70.33,0,2016-11-25,3
0,Online TA,43.0,0,2016-11-29,1
98,Direct,43.8,0,2016-12-16,2
55,Online TA,94.5,0,2015-10-09,2
71,Online TA,95.25,0,2016-03-03,4
262,Online TA,104.55,1,2016-12-26,4
3,Complementary,0.0,0,2016-04-09,1
7,Direct,114.0,0,2015-09-19,3
51,Offline TA/TO,60.0,0,2015-11-14,3
1,Online TA,91.0,0,2015-11-17,1
2,Online TA,85.0,0,2016-01-22,2
2,Online TA,88.0,0,2016-01-22,2
4,Groups,82.0,0,2016-03-06,1
95,Groups,0.0,0,2016-04-20,2
5,Corporate,110.0,0,2016-05-24,2
49,Offline TA/TO,111.2,1,2015-07-20,9
33,Online TA,142.03,0,2015-07-25,5
77,Offline TA/TO,209.2,1,2015-08-15,6
55,Online TA,223.99,1,2015-08-16,7
68,Online TA,176.64,0,2015-08-18,7
57,Online TA,179.86,0,2015-08-18,7
106,Online TA,118.29,1,2015-08-27,7
154,Corporate,88.2,0,2015-09-03,3
25,Corporate,40.0,1,2015-11-04,11
65,Offline TA/TO,54.99,0,2015-11-05,10
193,Online TA,4.0,0,2015-11-18,3
130,Offline TA/TO,35.7,0,2015-12-04,8
41,Online TA,76.0,1,2016-02-15,4
136,Offline TA/TO,0.0,0,2016-03-24,4
179,Offline TA/TO,82.95,0,2016-04-26,14
10,Online TA,117.0,1,2016-04-29,4
19,Online TA,90.0,1,2016-05-04,6
211,Groups,86.0,1,2016-05-14,2
100,Online TA,105.0,1,2016-05-25,4
16,Online TA,120.0,1,2016-06-11,4
15,Online TA,272.0,1,2016-07-04,3
104,Online TA,189.0,1,2016-08-04,4
16,Online TA,247.33,1,2016-08-18,3
328,Offline TA/TO,53.85,0,2016-09-20,7
58,Online TA,37.8,1,2016-11-11,4
1,Direct,40.0,0,2016-02-17,1
1,Online TA,40.0,0,2016-01-27,1
26,Direct,194.0,0,2015-07-20,8
261,Offline TA/TO,72.0,1,2015-10-16,8
11,Online TA,140.91,0,2015-07-31,3
60,Offline TA/TO,101.65,0,2015-08-22,7
26,Online TA,215.0,0,2015-08-22,7
0,Offline TA/TO,153.0,0,2015-08-28,1
42,Offline TA/TO,29.75,0,2015-09-28,7
239,Offline TA/TO,40.7,0,2015-09-29,10
18,Offline TA/TO,40.0,0,2015-10-12,2
0,Offline TA/TO,31.2,0,2015-10-27,1
0,Corporate,30.0,0,2016-02-03,1
170,Offline TA/TO,25.92,0,2015-11-02,6
2,Offline TA/TO,27.0,0,2015-11-07,1
39,Corporate,43.2,0,2015-11-10,5
2,Corporate,43.0,0,2015-11-15,3
4,Offline TA/TO,63.0,0,2016-05-31,1
69,Online TA,36.45,0,2015-11-29,3
90,Online TA,59.4,0,2015-12-04,2
0,Offline TA/TO,26.0,0,2015-12-14,1
8,Offline TA/TO,29.0,0,2015-12-22,2
178,Offline TA/TO,54.41,0,2015-12-27,4
1,Direct,75.0,0,2016-02-10,2
1,Direct,52.4,0,2016-02-12,5
17,Online TA,98.0,0,2016-02-18,3
44,Direct,81.0,0,2016-02-27,2
0,Online TA,0.0,0,2016-03-04,0
49,Offline TA/TO,75.8,0,2016-03-15,5
38,Offline TA/TO,35.0,0,2016-03-17,3
0,Online TA,38.77,0,2016-03-22,1
6,Online TA,58.0,0,2016-03-24,4
2,Direct,67.5,0,2016-04-11,2
29,Corporate,39.0,0,2016-10-19,1
9,Online TA,50.05,0,2016-04-25,2
4,Offline TA/TO,60.0,0,2016-05-07,1
103,Offline TA/TO,72.4,0,2016-04-26,14
9,Direct,124.33,0,2016-05-11,4
77,Online TA,34.0,0,2016-05-10,5
0,Online TA,56.0,0,2016-05-16,1
38,Online TA,135.0,0,2016-05-17,7
66,Online TA,70.92,0,2016-05-18,7
35,Online TA,67.79,0,2016-05-31,7
203,Online TA,72.0,0,2016-06-24,2
168,Online TA,106.57,0,2016-06-22,14
180,Direct,85.0,0,2016-07-03,8
2,Direct,150.0,0,2016-07-14,1
18,Direct,205.5,0,2016-07-22,1
150,Online TA,140.0,0,2016-07-23,7
17,Online TA,236.0,0,2016-07-28,4
0,Direct,205.0,0,2016-08-04,1
17,Online TA,268.0,0,2016-08-08,4
1,Online TA,122.89,0,2016-08-27,2
9,Direct,221.0,0,2016-09-01,3
210,Online TA,100.0,0,2016-09-01,5
236,Offline TA/TO,100.89,0,2016-09-10,7
214,Offline TA/TO,84.95,0,2016-09-27,7
172,Online TA,92.14,0,2016-09-27,7
10,Groups,55.0,0,2016-10-09,2
37,Direct,70.0,0,2016-10-26,3
110,Online TA,52.18,0,2016-10-29,5
0,Online TA,79.0,0,2016-11-14,1
1,Online TA,86.0,0,2016-11-18,2
14,Complementary,0.0,0,2016-12-05,3
232,Offline TA/TO,34.11,0,2016-12-03,7
52,Online TA,63.0,0,2016-12-17,3
111,Online TA,55.96,0,2015-07-22,2
0,Complementary,0.0,0,2015-08-11,1
16,Offline TA/TO,104.0,0,2015-08-15,2
65,Groups,62.0,1,2015-09-05,2
14,Online TA,109.75,0,2015-09-07,4
87,Online TA,89.25,1,2015-09-18,3
193,Online TA,149.81,0,2015-09-28,4
164,Offline TA/TO,100.0,0,2015-10-02,2
27,Online TA,80.85,0,2015-10-04,1
97,Groups,62.0,1,2015-10-07,2
15,Online TA,113.5,0,2015-12-04,4
17,Online TA,97.0,0,2015-12-28,1
17,Online TA,125.33,1,2015-12-28,6
40,Online TA,6.0,0,2016-01-14,3
10,Online TA,72.9,1,2016-01-15,1
63,Online TA,48.51,0,2016-02-16,3
45,Online TA,71.1,1,2016-03-11,2
65,Offline TA/TO,124.0,1,2016-03-20,5
30,Online TA,112.58,1,2016-04-02,4
100,Online TA,84.58,0,2016-04-05,4
51,Online TA,123.3,1,2016-04-14,2
127,Online TA,91.29,0,2016-04-15,5
58,Online TA,118.8,1,2016-04-22,3
129,Direct,92.89,1,2016-04-27,7
76,Online TA,111.3,1,2016-04-28,3
87,Online TA,109.65,1,2016-04-30,5
4,Corporate,90.0,1,2016-05-20,1
142,Online TA,114.3,0,2016-05-22,3
44,Online TA,93.6,1,2016-05-31,2
59,Online TA,101.1,1,2016-06-27,3
166,Online TA,90.95,1,2016-07-07,4
185,Online TA,70.03,0,2016-07-08,4
101,Online TA,105.3,1,2016-07-13,3
4,Offline TA/TO,68.0,1,2016-07-16,4
139,Online TA,192.3,1,2016-07-30,3
14,Online TA,109.0,1,2016-08-17,1
71,Online TA,152.1,1,2016-08-19,1
194,Online TA,163.2,1,2016-08-26,4
51,Online TA,139.28,1,2016-09-03,4
37,Groups,95.0,1,2016-09-05,5
161,Online TA,126.9,1,2016-09-15,4
33,Online TA,216.0,1,2016-10-05,2
142,Online TA,187.0,1,2016-10-21,9
33,Online TA,149.0,1,2016-10-26,4
56,Online TA,194.5,1,2016-11-06,2
138,Online TA,79.2,1,2016-11-12,1
12,Online TA,161.0,1,2016-12-10,1
240,Online TA,67.5,1,2016-12-10,3
331,Online TA,75.9,1,2016-12-31,3
292,Groups,60.0,1,2015-08-05,2
358,Groups,60.0,1,2015-10-10,2
5,Corporate,65.0,0,2016-05-10,1
0,Complementary,0.0,0,2016-04-21,1
1,Online TA,151.33,0,2015-10-09,3
1,Online TA,145.0,0,2015-10-09,4
8,Direct,96.9,0,2015-10-22,5
91,Corporate,65.0,0,2016-09-14,2
5,Online TA,89.3,0,2016-01-15,1
9,Corporate,75.0,0,2015-11-18,2
25,Direct,98.33,1,2015-11-30,33
101,Online TA,81.0,1,2016-02-11,4
1,Direct,228.0,0,2016-01-28,3
34,Online TA,78.3,0,2016-02-13,1
5,Online TA,127.0,0,2016-02-16,3
28,Online TA,70.04,0,2016-02-26,3
116,Offline TA/TO,70.0,0,2016-02-28,2
35,Online TA,65.06,0,2016-03-06,4
24,Online TA,81.0,0,2016-03-08,3
78,Offline TA/TO,45.5,0,2016-03-07,4
115,Corporate,106.0,0,2016-06-20,3
41,Online TA,71.41,0,2016-03-08,7
21,Online TA,112.0,0,2016-03-12,3
46,Online TA,77.35,0,2016-03-10,5
78,Offline TA/TO,48.33,0,2016-03-25,6
51,Online TA,123.3,0,2016-03-30,3
47,Online TA,106.53,0,2016-03-31,6
77,Online TA,94.5,0,2016-04-15,2
70,Online TA,174.3,0,2016-04-16,3
112,Direct,98.69,0,2016-05-06,2
68,Online TA,133.2,0,2016-04-24,2
8,Online TA,119.0,0,2016-04-26,2
95,Online TA,95.2,0,2016-04-26,4
83,Offline TA/TO,80.75,0,2016-05-02,4
18,Online TA,158.0,0,2016-05-21,2
33,Online TA,117.9,0,2016-05-21,2
0,Groups,140.0,0,2016-05-30,1
220,Online TA,105.84,0,2016-06-02,3
3,Online TA,110.0,0,2016-02-14,1
2,Online TA,58.0,0,2016-03-12,1
23,Offline TA/TO,58.0,0,2016-03-19,5
15,Direct,243.0,0,2016-07-17,6
41,Offline TA/TO,58.4,0,2016-11-06,4
40,Online TA,106.9,1,2016-09-04,7
3,Online TA,156.0,0,2015-08-24,2
0,Online TA,113.0,0,2015-10-19,2
1,Direct,135.0,0,2015-12-31,1
5,Online TA,171.26,0,2016-02-01,1
0,Direct,79.0,0,2016-02-01,2
2,Direct,166.0,0,2016-02-08,2
19,Online TA,66.57,0,2016-02-13,3
6,Online TA,120.0,0,2016-02-20,2
5,Online TA,81.0,0,2016-02-25,1
33,Online TA,83.9,0,2016-03-05,2
70,Offline TA/TO,95.0,0,2016-04-12,4
0,Direct,121.0,0,2016-04-27,1
3,Online TA,90.9,0,2015-07-03,3
40,Offline TA/TO,105.5,1,2015-07-14,1
48,Offline TA/TO,123.0,0,2015-07-17,2
0,Online TA,98.0,0,2015-07-19,1
33,Online TA,134.0,1,2015-07-27,5
139,Online TA,147.6,1,2015-08-10,5
136,Direct,112.0,0,2015-08-29,5
4,Direct,133.0,0,2015-09-11,2
165,Offline TA/TO,51.75,0,2015-09-11,10
330,Offline TA/TO,0.0,1,2015-10-08,7
6,Offline TA/TO,37.0,0,2015-11-11,1
16,Online TA,36.0,0,2015-11-18,2
223,Offline TA/TO,107.0,1,2016-01-07,7
74,Offline TA/TO,40.0,1,2016-03-28,4
52,Online TA,95.0,1,2016-04-29,4
215,Online TA,52.2,0,2016-05-02,4
9,Groups,8.0,1,2016-05-15,1
151,Online TA,99.0,1,2016-06-10,3
55,Online TA,189.0,1,2016-08-10,1
243,Offline TA/TO,51.85,0,2016-09-19,7
67,Online TA,68.0,1,2016-10-17,1
124,Online TA,92.4,1,2016-10-21,2
1,Online TA,55.0,1,2016-11-22,1
5,Direct,115.0,0,2016-06-01,3
153,Offline TA/TO,97.1,0,2015-07-19,7
50,Online TA,109.65,0,2015-07-21,8
155,Offline TA/TO,110.5,0,2015-07-30,7
196,Offline TA/TO,96.3,0,2015-08-11,7
3,Corporate,39.0,0,2016-04-04,3
222,Groups,59.0,0,2015-09-14,2
11,Corporate,37.8,0,2015-10-10,1
1,Direct,50.4,0,2015-10-11,1
20,Offline TA/TO,50.8,0,2015-10-27,5
5,Online TA,39.99,0,2015-10-27,6
8,Offline TA/TO,26.0,0,2015-12-02,1
14,Offline TA/TO,30.5,0,2015-12-11,2
30,Online TA,98.5,0,2015-12-23,4
5,Corporate,37.0,0,2016-01-05,1
3,Direct,119.0,0,2016-01-15,2
3,Online TA,65.0,0,2016-04-11,1
0,Direct,54.0,0,2016-02-12,4
27,Online TA,61.6,0,2016-02-07,17
0,Corporate,30.0,0,2016-03-02,1
0,Direct,145.0,0,2016-09-11,2
17,Direct,71.0,0,2016-03-10,2
47,Online TA,93.0,0,2016-03-17,2
0,Online TA,74.0,0,2016-03-27,3
5,Online TA,44.4,0,2016-03-28,3
4,Offline TA/TO,46.0,0,2016-04-08,1
37,Offline TA/TO,41.4,0,2016-04-13,2
1,Direct,82.0,0,2016-04-15,2
109,Direct,62.05,0,2016-04-23,2
92,Direct,74.8,0,2016-04-21,4
140,Online TA,118.0,0,2016-05-14,4
5,Direct,119.0,0,2016-05-19,1
23,Direct,115.0,0,2016-05-19,3
117,Offline TA/TO,74.39,0,2016-05-15,11
10,Online TA,80.0,0,2016-05-30,2
119,Online TA,116.0,0,2016-06-03,3
124,Direct,135.0,0,2016-06-06,2
116,Online TA,88.67,0,2016-06-10,3
17,Direct,231.0,0,2016-07-13,6
113,Direct,211.67,0,2016-08-13,9
126,Online TA,199.0,0,2016-08-15,7
1,Direct,201.0,0,2016-08-22,2
0,Direct,169.0,0,2016-09-08,1
0,Online TA,195.0,0,2016-09-24,1
12,Online TA,85.0,0,2016-09-25,1
280,Offline TA/TO,117.6,0,2016-09-20,7
176,Online TA,58.25,0,2016-10-17,4
9,Corporate,33.0,0,2016-11-04,1
66,Online TA,37.8,0,2016-11-06,4
4,Online TA,62.57,0,2016-11-15,7
45,Online TA,37.8,0,2016-11-20,4
18,Offline TA/TO,68.4,0,2016-11-20,6
154,Direct,42.12,0,2016-12-03,6
80,Online TA,58.47,0,2016-12-24,6
136,Online TA,61.02,0,2016-12-25,7
0,Offline TA/TO,75.0,0,2015-07-27,3
2,Direct,75.0,0,2015-08-07,5
16,Groups,62.0,0,2015-08-08,4
1,Online TA,81.0,0,2015-08-08,4
150,Online TA,76.5,0,2015-08-14,3
5,Offline TA/TO,100.0,0,2015-08-25,7
18,Online TA,101.25,1,2015-08-31,4
67,Complementary,29.0,0,2015-09-06,4
11,Direct,100.0,0,2015-09-11,2
56,Offline TA/TO,185.0,0,2015-09-25,4
50,Online TA,94.5,0,2015-10-18,5
